Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Session
0 days 00:43:02.953000,STR,18,0 days 00:02:18.212000,9.0,2.0,,0 days 00:43:01.170000,0 days 00:00:35.175000,0 days 00:00:40.077000,0 days 00:01:02.960000,0 days 00:41:19.916000,0 days 00:41:59.993000,0 days 00:43:02.953000,171.0,194.0,,225.0,False,SOFT,9.0,False,Aston Martin,0 days 00:40:44.741000,2026-03-13 03:56:39.934,1,,,,False,False,FP1
0 days 00:51:58.259000,STR,18,,10.0,3.0,0 days 00:49:58.002000,,,0 days 00:00:35.612000,0 days 00:00:53.330000,,0 days 00:51:05.190000,0 days 00:51:58.461000,244.0,223.0,254.0,200.0,False,SOFT,1.0,True,Aston Martin,0 days 00:43:02.953000,2026-03-13 03:58:58.146,1,,,,False,False,FP1
0 days 00:53:35.526000,STR,18,0 days 00:01:37.267000,11.0,3.0,,,0 days 00:00:25.425000,0 days 00:00:29.133000,0 days 00:00:42.709000,0 days 00:52:23.684000,0 days 00:52:52.817000,0 days 00:53:35.526000,284.0,269.0,246.0,289.0,True,SOFT,2.0,True,Aston Martin,0 days 00:51:58.259000,2026-03-13 04:07:53.452,1,,,,False,True,FP1
0 days 00:55:45.272000,STR,18,0 days 00:02:09.746000,12.0,3.0,,,0 days 00:00:37.708000,0 days 00:00:43.117000,0 days 00:00:48.921000,0 days 00:54:13.234000,0 days 00:54:56.351000,0 days 00:55:45.272000,175.0,229.0,253.0,268.0,False,SOFT,3.0,True,Aston Martin,0 days 00:53:35.526000,2026-03-13 04:09:30.719,1,,,,False,True,FP1
0 days 00:57:22.504000,STR,18,0 days 00:01:37.232000,13.0,3.0,,,0 days 00:00:25.377000,0 days 00:00:29.063000,0 days 00:00:42.792000,0 days 00:56:10.649000,0 days 00:56:39.712000,0 days 00:57:22.504000,280.0,272.0,243.0,289.0,True,SOFT,4.0,True,Aston Martin,0 days 00:55:45.272000,2026-03-13 04:11:40.465,1,,,,False,True,FP1
0 days 00:59:40.568000,STR,18,0 days 00:02:18.064000,14.0,3.0,,0 days 00:59:38.250000,0 days 00:00:32.567000,0 days 00:00:36.701000,0 days 00:01:08.796000,0 days 00:57:55.071000,0 days 00:58:31.772000,0 days 00:59:40.568000,203.0,221.0,,221.0,False,SOFT,5.0,True,Aston Martin,0 days 00:57:22.504000,2026-03-13 04:13:17.697,1,,,,False,False,FP1
0 days 01:08:20.678000,STR,18,,15.0,4.0,0 days 01:06:18.025000,,,0 days 00:00:34.787000,0 days 00:00:51.618000,,0 days 01:07:29.254000,0 days 01:08:20.708000,230.0,230.0,257.0,231.0,False,MEDIUM,1.0,True,Aston Martin,0 days 00:59:40.568000,2026-03-13 04:15:35.761,12,,,,False,False,FP1
0 days 01:10:46.979000,STR,18,0 days 00:02:26.301000,16.0,4.0,,,0 days 00:00:25.411000,0 days 00:00:50.502000,0 days 00:01:10.388000,0 days 01:08:46.089000,0 days 01:09:36.591000,0 days 01:10:46.979000,281.0,186.0,256.0,249.0,False,MEDIUM,2.0,True,Aston Martin,0 days 01:08:20.678000,2026-03-13 04:24:15.871,1,,,,False,True,FP1
0 days 01:12:24.203000,STR,18,0 days 00:01:37.224000,17.0,4.0,,,0 days 00:00:25.709000,0 days 00:00:29.254000,0 days 00:00:42.261000,0 days 01:11:12.688000,0 days 01:11:41.942000,0 days 01:12:24.203000,280.0,271.0,250.0,303.0,True,MEDIUM,3.0,True,Aston Martin,0 days 01:10:46.979000,2026-03-13 04:26:42.172,1,,,,False,True,FP1
0 days 01:14:43.409000,STR,18,0 days 00:02:19.206000,18.0,4.0,,,0 days 00:00:36.941000,0 days 00:00:38.456000,0 days 00:01:03.809000,0 days 01:13:01.144000,0 days 01:13:39.600000,0 days 01:14:43.409000,175.0,166.0,260.0,241.0,False,MEDIUM,4.0,True,Aston Martin,0 days 01:12:24.203000,2026-03-13 04:28:19.396,1,,,,False,True,FP1
0 days 01:16:46.007000,STR,18,0 days 00:02:02.598000,19.0,4.0,,,0 days 00:00:27.840000,0 days 00:00:37.265000,0 days 00:00:57.493000,0 days 01:15:11.249000,0 days 01:15:48.514000,0 days 01:16:46.007000,234.0,202.0,86.0,219.0,False,MEDIUM,5.0,True,Aston Martin,0 days 01:14:43.409000,2026-03-13 04:30:38.602,1,,,,False,True,FP1
0 days 01:19:25.753000,STR,18,,20.0,4.0,,0 days 01:19:23.752000,0 days 00:01:06.251000,0 days 00:00:33.597000,0 days 00:00:59.811000,0 days 01:17:52.440000,0 days 01:18:26.058000,0 days 01:19:25.753000,283.0,213.0,,147.0,False,MEDIUM,6.0,True,Aston Martin,0 days 01:16:46.007000,2026-03-13 04:32:41.200,1,,,,False,False,FP1
0 days 00:17:27.519000,ALB,23,,1.0,1.0,0 days 00:15:08.642000,,,0 days 00:00:37.198000,0 days 00:00:55.514000,,0 days 00:16:32.263000,0 days 00:17:27.706000,252.0,246.0,259.0,257.0,False,MEDIUM,1.0,True,Williams,0 days 00:15:08.642000,2026-03-13 03:31:03.835,1,,,,False,False,FP1
0 days 00:19:15.472000,ALB,23,0 days 00:01:47.953000,2.0,1.0,,,0 days 00:00:27.350000,0 days 00:00:32.250000,0 days 00:00:48.353000,0 days 00:17:54.869000,0 days 00:18:27.119000,0 days 00:19:15.472000,272.0,258.0,269.0,260.0,True,MEDIUM,2.0,True,Williams,0 days 00:17:27.519000,2026-03-13 03:33:22.712,12,,,,False,True,FP1
0 days 00:20:53.243000,ALB,23,0 days 00:01:37.771000,3.0,1.0,,,0 days 00:00:25.762000,0 days 00:00:29.648000,0 days 00:00:42.361000,0 days 00:19:41.234000,0 days 00:20:10.882000,0 days 00:20:53.243000,284.0,267.0,248.0,314.0,True,MEDIUM,3.0,True,Williams,0 days 00:19:15.472000,2026-03-13 03:35:10.665,1,,,,False,True,FP1
0 days 00:22:52.944000,ALB,23,0 days 00:01:59.701000,4.0,1.0,,,0 days 00:00:31.831000,0 days 00:00:35.859000,0 days 00:00:52.011000,0 days 00:21:25.074000,0 days 00:22:00.933000,0 days 00:22:52.944000,215.0,250.0,273.0,294.0,False,MEDIUM,4.0,True,Williams,0 days 00:20:53.243000,2026-03-13 03:36:48.436,1,,,,False,True,FP1
0 days 00:25:07.598000,ALB,23,0 days 00:02:14.654000,5.0,1.0,,,0 days 00:00:25.320000,0 days 00:00:36.828000,0 days 00:01:12.506000,0 days 00:23:18.264000,0 days 00:23:55.092000,0 days 00:25:07.598000,285.0,184.0,272.0,188.0,False,MEDIUM,5.0,True,Williams,0 days 00:22:52.944000,2026-03-13 03:38:48.137,167,,,,False,False,FP1
0 days 00:26:44.336000,ALB,23,0 days 00:01:36.738000,6.0,1.0,,,0 days 00:00:25.233000,0 days 00:00:29.430000,0 days 00:00:42.075000,0 days 00:25:32.831000,0 days 00:26:02.261000,0 days 00:26:44.336000,280.0,267.0,253.0,314.0,True,MEDIUM,6.0,True,Williams,0 days 00:25:07.598000,2026-03-13 03:41:02.791,1,,,,False,True,FP1
0 days 00:29:18.999000,ALB,23,,7.0,1.0,,,0 days 00:00:32.662000,0 days 00:00:35.085000,0 days 00:01:26.955000,0 days 00:27:17.240000,0 days 00:27:52.397000,0 days 00:29:19.180000,201.0,225.0,217.0,98.0,False,MEDIUM,7.0,True,Williams,0 days 00:26:44.336000,2026-03-13 03:42:39.529,126,,,,False,False,FP1
0 days 00:31:17.071000,ALB,23,0 days 00:01:58.072000,8.0,1.0,,,0 days 00:00:29.716000,0 days 00:00:34.425000,0 days 00:00:53.931000,0 days 00:29:48.715000,0 days 00:30:23.140000,0 days 00:31:17.071000,266.0,237.0,246.0,280.0,False,MEDIUM,8.0,True,Williams,0 days 00:29:18.999000,2026-03-13 03:45:14.192,6,,,,False,False,FP1
0 days 00:33:08.556000,ALB,23,0 days 00:01:51.485000,9.0,1.0,,,0 days 00:00:29.463000,0 days 00:00:31.670000,0 days 00:00:50.352000,0 days 00:31:46.534000,0 days 00:32:18.204000,0 days 00:33:08.556000,259.0,256.0,272.0,256.0,False,MEDIUM,9.0,True,Williams,0 days 00:31:17.071000,2026-03-13 03:47:12.264,671,,,,False,False,FP1
0 days 00:34:55.940000,ALB,23,0 days 00:01:47.384000,10.0,1.0,,,0 days 00:00:26.337000,0 days 00:00:31.662000,0 days 00:00:49.385000,0 days 00:33:34.893000,0 days 00:34:06.555000,0 days 00:34:55.940000,272.0,262.0,274.0,283.0,False,MEDIUM,10.0,True,Williams,0 days 00:33:08.556000,2026-03-13 03:49:03.749,1,,,,False,True,FP1
0 days 00:36:32.434000,ALB,23,0 days 00:01:36.494000,11.0,1.0,,,0 days 00:00:25.366000,0 days 00:00:29.302000,0 days 00:00:41.826000,0 days 00:35:21.306000,0 days 00:35:50.608000,0 days 00:36:32.434000,279.0,268.0,253.0,313.0,True,MEDIUM,11.0,True,Williams,0 days 00:34:55.940000,2026-03-13 03:50:51.133,1,,,,False,True,FP1
0 days 00:38:30.636000,ALB,23,0 days 00:01:58.202000,12.0,1.0,,0 days 00:38:28.959000,0 days 00:00:29.007000,0 days 00:00:35.837000,0 days 00:00:53.358000,0 days 00:37:01.441000,0 days 00:37:37.278000,0 days 00:38:30.636000,235.0,253.0,,273.0,False,MEDIUM,12.0,True,Williams,0 days 00:36:32.434000,2026-03-13 03:52:27.627,1,,,,False,False,FP1
