Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Session
0 days 00:54:43.039000,NOR,1,0 days 00:01:54.351000,11.0,2.0,,0 days 00:54:41.654000,0 days 00:00:43.365000,0 days 00:00:48.711000,0 days 00:00:22.275000,0 days 00:53:32.053000,0 days 00:54:20.764000,0 days 00:54:43.039000,260.0,278.0,,260.0,False,MEDIUM,11.0,False,McLaren,0 days 00:52:48.688000,2026-03-27 03:08:13.073,1,,,,False,False,FP1
0 days 01:04:12.335000,NOR,1,,12.0,3.0,0 days 01:02:25.830000,,,0 days 00:00:43.287000,0 days 00:00:24.995000,,0 days 01:03:47.481000,0 days 01:04:12.522000,260.0,283.0,250.0,249.0,False,SOFT,1.0,True,McLaren,0 days 00:54:43.039000,2026-03-27 03:10:07.424,1,,,,False,False,FP1
0 days 01:06:01.491000,NOR,1,0 days 00:01:49.156000,13.0,3.0,,,0 days 00:00:35.012000,0 days 00:00:52.158000,0 days 00:00:21.986000,0 days 01:04:47.347000,0 days 01:05:39.505000,0 days 01:06:01.491000,238.0,282.0,250.0,229.0,False,SOFT,2.0,True,McLaren,0 days 01:04:12.335000,2026-03-27 03:19:36.720,1,,,,False,True,FP1
0 days 01:07:33.289000,NOR,1,0 days 00:01:31.798000,14.0,3.0,,,0 days 00:00:33.176000,0 days 00:00:40.719000,0 days 00:00:17.903000,0 days 01:06:34.667000,0 days 01:07:15.386000,0 days 01:07:33.289000,269.0,318.0,261.0,277.0,True,SOFT,3.0,True,McLaren,0 days 01:06:01.491000,2026-03-27 03:21:25.876,1,,,,False,True,FP1
0 days 01:09:27.565000,NOR,1,0 days 00:01:54.276000,15.0,3.0,,,0 days 00:00:43.014000,0 days 00:00:50.422000,0 days 00:00:20.840000,0 days 01:08:16.303000,0 days 01:09:06.725000,0 days 01:09:27.565000,249.0,263.0,260.0,229.0,False,SOFT,4.0,True,McLaren,0 days 01:07:33.289000,2026-03-27 03:22:57.674,1,,,,False,True,FP1
0 days 01:11:01.920000,NOR,1,0 days 00:01:34.355000,16.0,3.0,,,0 days 00:00:34.361000,0 days 00:00:41.811000,0 days 00:00:18.183000,0 days 01:10:01.926000,0 days 01:10:43.737000,0 days 01:11:01.920000,268.0,315.0,280.0,276.0,False,SOFT,5.0,True,McLaren,0 days 01:09:27.565000,2026-03-27 03:24:51.950,1,,,,False,True,FP1
0 days 01:12:36.426000,NOR,1,0 days 00:01:34.506000,17.0,3.0,,,0 days 00:00:34.452000,0 days 00:00:41.776000,0 days 00:00:18.278000,0 days 01:11:36.372000,0 days 01:12:18.148000,0 days 01:12:36.426000,258.0,317.0,284.0,281.0,False,SOFT,6.0,True,McLaren,0 days 01:11:01.920000,2026-03-27 03:26:26.305,1,,,,False,True,FP1
0 days 01:14:10.152000,NOR,1,0 days 00:01:33.726000,18.0,3.0,,,0 days 00:00:33.962000,0 days 00:00:41.641000,0 days 00:00:18.123000,0 days 01:13:10.388000,0 days 01:13:52.029000,0 days 01:14:10.152000,260.0,318.0,280.0,279.0,False,SOFT,7.0,True,McLaren,0 days 01:12:36.426000,2026-03-27 03:28:00.811,1,,,,False,True,FP1
0 days 01:15:44.117000,NOR,1,0 days 00:01:33.965000,19.0,3.0,,,0 days 00:00:34.101000,0 days 00:00:41.789000,0 days 00:00:18.075000,0 days 01:14:44.253000,0 days 01:15:26.042000,0 days 01:15:44.117000,259.0,314.0,279.0,276.0,False,SOFT,8.0,True,McLaren,0 days 01:14:10.152000,2026-03-27 03:29:34.537,1,,,,False,True,FP1
0 days 01:17:52.375000,NOR,1,0 days 00:02:08.258000,20.0,3.0,,0 days 01:17:50.982000,0 days 00:00:43.567000,0 days 00:00:55.643000,0 days 00:00:29.048000,0 days 01:16:27.684000,0 days 01:17:23.327000,0 days 01:17:52.375000,217.0,201.0,,188.0,False,SOFT,9.0,True,McLaren,0 days 01:15:44.117000,2026-03-27 03:31:08.502,1,,,,False,False,FP1
