Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Session,TrackTemp,AirTemp,Humidity
0 days 01:17:58.206000,LEC,16,,16.0,3.0,,,0 days 00:00:41.988000,0 days 00:01:07.302000,0 days 00:00:52.659000,0 days 01:15:58.438000,0 days 01:17:05.547000,0 days 01:17:58.207000,206.0,116.0,48.0,225.0,False,SOFT,6.0,True,Ferrari,0 days 01:15:16.278000,2026-07-18 11:32:10.159,2,,,,False,False,FP3,34.7,21.1,55.7
0 days 01:20:48.719000,LEC,16,,17.0,3.0,,0 days 01:20:44.781000,0 days 00:01:03.695000,0 days 00:00:59.644000,0 days 00:00:47.225000,0 days 01:19:02.031000,0 days 01:20:01.637000,0 days 01:20:48.719000,310.0,103.0,,294.0,False,SOFT,7.0,True,Ferrari,0 days 01:17:58.206000,2026-07-18 11:34:52.087,2,,,,False,False,FP3,33.6,20.9,53.8
0 days 00:26:56.680000,STR,18,,1.0,1.0,0 days 00:24:49.626000,,,0 days 00:00:59.805000,0 days 00:00:34.269000,,0 days 00:26:22.472000,0 days 00:26:56.844000,254.0,165.0,207.0,274.0,False,SOFT,1.0,True,Aston Martin,0 days 00:24:49.626000,2026-07-18 10:41:43.507,1,,,,False,False,FP3,32.7,19.8,61.2
0 days 00:28:49.643000,STR,18,0 days 00:01:52.963000,2.0,1.0,,,0 days 00:00:32.472000,0 days 00:00:50.387000,0 days 00:00:30.104000,0 days 00:27:29.152000,0 days 00:28:19.539000,0 days 00:28:49.643000,277.0,199.0,192.0,291.0,True,SOFT,2.0,True,Aston Martin,0 days 00:26:56.680000,2026-07-18 10:43:50.561,1,,,,False,True,FP3,32.9,19.8,60.4
0 days 00:31:28.951000,STR,18,,3.0,1.0,,,0 days 00:00:49.324000,0 days 00:01:10.165000,0 days 00:00:39.808000,0 days 00:29:39.138000,0 days 00:30:49.307000,0 days 00:31:29.085000,133.0,155.0,208.0,198.0,False,SOFT,3.0,True,Aston Martin,0 days 00:28:49.643000,2026-07-18 10:45:43.524,1,,,,False,False,FP3,32.7,19.9,58.8
0 days 00:33:21.248000,STR,18,0 days 00:01:52.297000,4.0,1.0,,,0 days 00:00:32.377000,0 days 00:00:50.148000,0 days 00:00:29.772000,0 days 00:32:01.328000,0 days 00:32:51.476000,0 days 00:33:21.248000,274.0,203.0,192.0,291.0,True,SOFT,4.0,True,Aston Martin,0 days 00:31:28.951000,2026-07-18 10:48:22.832,1,,,,False,True,FP3,33.8,19.9,60.0
0 days 00:35:43.073000,STR,18,0 days 00:02:21.825000,5.0,1.0,,0 days 00:35:39.151000,0 days 00:00:40.649000,0 days 00:00:57.374000,0 days 00:00:43.802000,0 days 00:34:01.897000,0 days 00:34:59.271000,0 days 00:35:43.073000,243.0,178.0,,227.0,False,SOFT,5.0,True,Aston Martin,0 days 00:33:21.248000,2026-07-18 10:50:15.129,1,,,,False,False,FP3,32.9,20.2,60.2
0 days 00:43:53.501000,STR,18,,6.0,2.0,0 days 00:41:43.740000,,,0 days 00:01:00.667000,0 days 00:00:39.680000,,0 days 00:43:14.086000,0 days 00:43:53.549000,255.0,167.0,210.0,285.0,False,SOFT,1.0,True,Aston Martin,0 days 00:35:43.073000,2026-07-18 10:52:36.954,1,,,,False,False,FP3,32.9,20.4,59.1
0 days 00:45:44.780000,STR,18,0 days 00:01:51.279000,7.0,2.0,,,0 days 00:00:31.689000,0 days 00:00:50.057000,0 days 00:00:29.533000,0 days 00:44:25.190000,0 days 00:45:15.247000,0 days 00:45:44.780000,291.0,199.0,194.0,297.0,True,SOFT,2.0,True,Aston Martin,0 days 00:43:53.501000,2026-07-18 11:00:47.382,1,,,,False,True,FP3,32.3,20.2,58.5
0 days 00:48:51.052000,STR,18,,8.0,2.0,,,0 days 00:00:52.975000,0 days 00:01:25.213000,0 days 00:00:48.042000,0 days 00:46:37.980000,0 days 00:48:03.209000,0 days 00:48:51.160000,102.0,159.0,206.0,191.0,False,SOFT,3.0,True,Aston Martin,0 days 00:45:44.780000,2026-07-18 11:02:38.661,1,,,,False,False,FP3,33.2,20.3,58.8
0 days 00:51:02.974000,STR,18,0 days 00:02:11.922000,9.0,2.0,,0 days 00:50:59.177000,0 days 00:00:31.888000,0 days 00:00:57.432000,0 days 00:00:42.602000,0 days 00:49:22.940000,0 days 00:50:20.372000,0 days 00:51:02.974000,287.0,179.0,,297.0,False,SOFT,4.0,True,Aston Martin,0 days 00:48:51.052000,2026-07-18 11:05:44.933,1,,,,False,False,FP3,34.5,20.5,57.7
0 days 01:01:12.058000,STR,18,,10.0,3.0,0 days 00:59:08.179000,,,0 days 00:00:59.271000,0 days 00:00:34.087000,,0 days 01:00:38.221000,0 days 01:01:12.205000,263.0,176.0,213.0,279.0,False,SOFT,1.0,True,Aston Martin,0 days 00:51:02.974000,2026-07-18 11:07:56.855,1,,,,False,False,FP3,35.0,20.6,58.3
0 days 01:03:02.689000,STR,18,0 days 00:01:50.631000,11.0,3.0,,,0 days 00:00:31.400000,0 days 00:00:49.724000,0 days 00:00:29.507000,0 days 01:01:43.458000,0 days 01:02:33.182000,0 days 01:03:02.689000,295.0,204.0,194.0,296.0,True,SOFT,2.0,True,Aston Martin,0 days 01:01:12.058000,2026-07-18 11:18:05.939,1,,,,False,True,FP3,35.7,20.6,56.2
0 days 01:06:10.240000,STR,18,,12.0,3.0,,,0 days 00:00:57.818000,0 days 00:01:23.922000,0 days 00:00:45.777000,0 days 01:04:00.780000,0 days 01:05:24.744000,0 days 01:06:10.240000,160.0,126.0,213.0,177.0,False,SOFT,3.0,True,Aston Martin,0 days 01:03:02.689000,2026-07-18 11:19:56.570,1,,,,False,False,FP3,34.5,20.6,58.1
0 days 01:08:01.180000,STR,18,0 days 00:01:50.940000,13.0,3.0,,,0 days 00:00:31.549000,0 days 00:00:49.955000,0 days 00:00:29.436000,0 days 01:06:41.789000,0 days 01:07:31.744000,0 days 01:08:01.180000,294.0,202.0,194.0,298.0,False,SOFT,4.0,True,Aston Martin,0 days 01:06:10.240000,2026-07-18 11:23:04.121,1,,,,False,True,FP3,34.8,20.8,56.9
0 days 01:10:39.548000,STR,18,,14.0,3.0,,,0 days 00:00:36.857000,0 days 00:01:10.528000,0 days 00:00:50.979000,0 days 01:08:38.210000,0 days 01:09:48.741000,0 days 01:10:39.655000,236.0,137.0,214.0,250.0,False,SOFT,5.0,True,Aston Martin,0 days 01:08:01.180000,2026-07-18 11:24:55.061,1,,,,False,False,FP3,33.3,20.9,56.8
0 days 01:12:50.185000,STR,18,0 days 00:02:10.637000,15.0,3.0,,0 days 01:12:46.381000,0 days 00:00:31.604000,0 days 00:00:58.061000,0 days 00:00:40.972000,0 days 01:11:11.152000,0 days 01:12:09.213000,0 days 01:12:50.185000,293.0,180.0,,299.0,False,SOFT,6.0,True,Aston Martin,0 days 01:10:39.548000,2026-07-18 11:27:33.429,1,,,,False,False,FP3,34.4,21.0,57.0
0 days 00:27:39.603000,ALB,23,,1.0,1.0,0 days 00:25:36.470000,,,0 days 00:00:57.655000,0 days 00:00:33.695000,,0 days 00:27:06.232000,0 days 00:27:39.697000,246.0,162.0,216.0,267.0,False,SOFT,1.0,True,Williams,0 days 00:25:36.470000,2026-07-18 10:42:30.351,1,,,,False,False,FP3,33.0,19.8,59.9
0 days 00:29:27.857000,ALB,23,0 days 00:01:48.254000,2.0,1.0,,,0 days 00:00:31.152000,0 days 00:00:48.279000,0 days 00:00:28.823000,0 days 00:28:10.755000,0 days 00:28:59.034000,0 days 00:29:27.857000,307.0,212.0,222.0,301.0,True,SOFT,2.0,True,Williams,0 days 00:27:39.603000,2026-07-18 10:44:33.484,1,,,,False,True,FP3,32.9,19.9,59.9
0 days 00:32:12.891000,ALB,23,,3.0,1.0,,,0 days 00:00:52.628000,0 days 00:01:19.502000,0 days 00:00:32.916000,0 days 00:30:20.711000,0 days 00:31:40.195000,0 days 00:32:13.022000,179.0,167.0,216.0,183.0,False,SOFT,3.0,True,Williams,0 days 00:29:27.857000,2026-07-18 10:46:21.738,1,,,,False,False,FP3,33.0,20.0,59.4
0 days 00:34:01.061000,ALB,23,0 days 00:01:48.170000,4.0,1.0,,,0 days 00:00:31.174000,0 days 00:00:48.208000,0 days 00:00:28.788000,0 days 00:32:44.065000,0 days 00:33:32.273000,0 days 00:34:01.061000,306.0,206.0,222.0,302.0,True,SOFT,4.0,True,Williams,0 days 00:32:12.891000,2026-07-18 10:49:06.772,1,,,,False,True,FP3,33.0,20.1,61.0
0 days 00:36:18.468000,ALB,23,0 days 00:02:17.407000,5.0,1.0,,0 days 00:36:14.662000,0 days 00:00:41.038000,0 days 00:00:58.990000,0 days 00:00:37.379000,0 days 00:34:42.099000,0 days 00:35:41.089000,0 days 00:36:18.468000,268.0,168.0,,234.0,False,SOFT,5.0,True,Williams,0 days 00:34:01.061000,2026-07-18 10:50:54.942,1,,,,False,False,FP3,32.9,20.2,60.2
0 days 00:43:03.374000,ALB,23,,6.0,2.0,0 days 00:41:05.673000,,,0 days 00:00:51.859000,0 days 00:00:29.856000,,0 days 00:42:33.751000,0 days 00:43:03.399000,209.0,193.0,220.0,248.0,False,SOFT,6.0,False,Williams,0 days 00:36:18.468000,2026-07-18 10:53:12.349,1,,,,False,False,FP3,33.2,20.5,58.9
0 days 00:44:54.489000,ALB,23,0 days 00:01:51.115000,7.0,2.0,,,0 days 00:00:31.389000,0 days 00:00:50.102000,0 days 00:00:29.624000,0 days 00:43:34.763000,0 days 00:44:24.865000,0 days 00:44:54.489000,309.0,202.0,222.0,296.0,False,SOFT,7.0,False,Williams,0 days 00:43:03.374000,2026-07-18 10:59:57.255,1,,,,False,True,FP3,34.1,20.4,57.2
0 days 00:46:45.525000,ALB,23,0 days 00:01:51.036000,8.0,2.0,,,0 days 00:00:31.461000,0 days 00:00:49.919000,0 days 00:00:29.656000,0 days 00:45:25.950000,0 days 00:46:15.869000,0 days 00:46:45.525000,308.0,203.0,220.0,296.0,False,SOFT,8.0,False,Williams,0 days 00:44:54.489000,2026-07-18 11:01:48.370,1,,,,False,True,FP3,32.9,20.2,59.1
0 days 00:48:36.529000,ALB,23,0 days 00:01:51.004000,9.0,2.0,,,0 days 00:00:31.362000,0 days 00:00:50.048000,0 days 00:00:29.594000,0 days 00:47:16.887000,0 days 00:48:06.935000,0 days 00:48:36.529000,309.0,201.0,222.0,297.0,False,SOFT,9.0,False,Williams,0 days 00:46:45.525000,2026-07-18 11:03:39.406,1,,,,False,True,FP3,34.6,20.4,58.5
0 days 00:50:27.637000,ALB,23,0 days 00:01:51.108000,10.0,2.0,,,0 days 00:00:31.698000,0 days 00:00:49.673000,0 days 00:00:29.737000,0 days 00:49:08.227000,0 days 00:49:57.900000,0 days 00:50:27.637000,304.0,204.0,221.0,293.0,False,SOFT,10.0,False,Williams,0 days 00:48:36.529000,2026-07-18 11:05:30.410,1,,,,False,True,FP3,34.5,20.5,57.7
0 days 00:52:18.631000,ALB,23,0 days 00:01:50.994000,11.0,2.0,,,0 days 00:00:31.666000,0 days 00:00:49.695000,0 days 00:00:29.633000,0 days 00:50:59.303000,0 days 00:51:48.998000,0 days 00:52:18.631000,304.0,207.0,218.0,291.0,False,SOFT,11.0,False,Williams,0 days 00:50:27.637000,2026-07-18 11:07:21.518,1,,,,False,True,FP3,35.0,20.6,58.3
0 days 00:54:19.167000,ALB,23,0 days 00:02:00.536000,12.0,2.0,,0 days 00:54:15.355000,0 days 00:00:31.695000,0 days 00:00:53.013000,0 days 00:00:35.828000,0 days 00:52:50.326000,0 days 00:53:43.339000,0 days 00:54:19.167000,292.0,180.0,,295.0,False,SOFT,12.0,False,Williams,0 days 00:52:18.631000,2026-07-18 11:09:12.512,1,,,,False,False,FP3,34.7,20.7,60.3
0 days 01:01:01.136000,ALB,23,,13.0,3.0,0 days 00:58:55.642000,,,0 days 00:00:59.287000,0 days 00:00:34.130000,,0 days 01:00:27.330000,0 days 01:01:01.315000,260.0,177.0,214.0,251.0,False,SOFT,1.0,True,Williams,0 days 00:54:19.167000,2026-07-18 11:11:13.048,1,,,,False,False,FP3,35.6,20.7,58.2
0 days 01:02:49.126000,ALB,23,0 days 00:01:47.990000,14.0,3.0,,,0 days 00:00:31.073000,0 days 00:00:48.317000,0 days 00:00:28.600000,0 days 01:01:32.209000,0 days 01:02:20.526000,0 days 01:02:49.126000,309.0,208.0,219.0,301.0,True,SOFT,2.0,True,Williams,0 days 01:01:01.136000,2026-07-18 11:17:55.017,1,,,,False,True,FP3,37.0,20.6,57.3
0 days 01:05:32.596000,ALB,23,,15.0,3.0,,0 days 01:05:28.784000,0 days 00:00:47.809000,0 days 00:01:12.109000,0 days 00:00:43.464000,0 days 01:03:37.123000,0 days 01:04:49.243000,0 days 01:05:32.596000,199.0,156.0,,225.0,False,SOFT,3.0,True,Williams,0 days 01:02:49.126000,2026-07-18 11:19:43.007,1,,,,False,False,FP3,34.5,20.6,58.1
0 days 01:11:56.378000,ALB,23,,16.0,4.0,0 days 01:09:54.585000,,,0 days 00:00:53.642000,0 days 00:00:37.462000,,0 days 01:11:19.047000,0 days 01:11:56.397000,255.0,174.0,213.0,267.0,False,SOFT,4.0,False,Williams,0 days 01:05:32.596000,2026-07-18 11:22:26.477,1,,,,False,False,FP3,34.8,20.8,56.9
0 days 01:14:00.122000,ALB,23,0 days 00:02:03.744000,17.0,4.0,,,0 days 00:00:30.848000,0 days 00:00:49.784000,0 days 00:00:43.112000,0 days 01:12:27.226000,0 days 01:13:17.010000,0 days 01:14:00.122000,312.0,110.0,181.0,305.0,False,SOFT,5.0,False,Williams,0 days 01:11:56.378000,2026-07-18 11:28:50.259,12,,,,False,True,FP3,35.6,21.0,57.3
0 days 01:16:39.931000,ALB,23,,18.0,4.0,,,0 days 00:00:37.511000,0 days 00:01:15.201000,0 days 00:00:47.076000,0 days 01:14:37.654000,0 days 01:15:52.907000,0 days 01:16:39.984000,213.0,112.0,71.0,254.0,False,SOFT,6.0,False,Williams,0 days 01:14:00.122000,2026-07-18 11:30:54.003,2,,,,False,False,FP3,35.3,21.0,55.9
0 days 01:19:20.654000,ALB,23,,19.0,4.0,,0 days 01:19:16.844000,0 days 00:00:57.926000,0 days 00:00:58.614000,0 days 00:00:44.193000,0 days 01:17:37.978000,0 days 01:18:36.538000,0 days 01:19:20.654000,304.0,113.0,,265.0,False,SOFT,7.0,False,Williams,0 days 01:16:39.931000,2026-07-18 11:33:33.812,2,,,,False,False,FP3,33.5,21.0,55.2
0 days 00:24:43.264000,HUL,27,,1.0,1.0,0 days 00:22:01.646000,,,0 days 00:01:11.329000,0 days 00:00:38.282000,,0 days 00:24:05.287000,0 days 00:24:43.387000,214.0,154.0,193.0,224.0,False,SOFT,1.0,True,Audi,0 days 00:22:01.646000,2026-07-18 10:38:55.527,1,,,,False,False,FP3,32.3,19.7,63.1
0 days 00:26:31.972000,HUL,27,0 days 00:01:48.708000,2.0,1.0,,,0 days 00:00:31.940000,0 days 00:00:47.965000,0 days 00:00:28.803000,0 days 00:25:15.204000,0 days 00:26:03.169000,0 days 00:26:31.972000,306.0,214.0,216.0,289.0,True,SOFT,2.0,True,Audi,0 days 00:24:43.264000,2026-07-18 10:41:37.145,1,,,,False,True,FP3,32.7,19.8,61.2
0 days 00:29:33.891000,HUL,27,,3.0,1.0,,,0 days 00:00:57.593000,0 days 00:01:20.010000,0 days 00:00:44.217000,0 days 00:27:29.744000,0 days 00:28:49.817000,0 days 00:29:33.916000,149.0,132.0,193.0,152.0,False,SOFT,3.0,True,Audi,0 days 00:26:31.972000,2026-07-18 10:43:25.853,1,,,,False,False,FP3,32.9,19.8,60.4
0 days 00:31:22.695000,HUL,27,0 days 00:01:48.804000,4.0,1.0,,,0 days 00:00:32.137000,0 days 00:00:47.845000,0 days 00:00:28.822000,0 days 00:30:06.028000,0 days 00:30:53.873000,0 days 00:31:22.695000,303.0,215.0,217.0,289.0,False,SOFT,4.0,True,Audi,0 days 00:29:33.891000,2026-07-18 10:46:27.772,1,,,,False,True,FP3,33.0,20.0,59.4
0 days 00:33:50.437000,HUL,27,0 days 00:02:27.742000,5.0,1.0,,0 days 00:33:46.618000,0 days 00:00:37.946000,0 days 00:01:10.125000,0 days 00:00:39.671000,0 days 00:32:00.641000,0 days 00:33:10.766000,0 days 00:33:50.437000,171.0,141.0,,273.0,False,SOFT,5.0,True,Audi,0 days 00:31:22.695000,2026-07-18 10:48:16.576,1,,,,False,False,FP3,33.8,19.9,60.0
0 days 00:36:14.218000,HUL,27,0 days 00:02:23.781000,6.0,2.0,0 days 00:34:06.596000,,0 days 00:01:02.418000,0 days 00:00:51.593000,0 days 00:00:29.770000,0 days 00:34:52.855000,0 days 00:35:44.448000,0 days 00:36:14.218000,297.0,202.0,214.0,280.0,False,SOFT,6.0,False,Audi,0 days 00:33:50.437000,2026-07-18 10:50:44.318,1,,,,False,False,FP3,32.9,20.2,60.2
0 days 00:38:05.099000,HUL,27,0 days 00:01:50.881000,7.0,2.0,,,0 days 00:00:31.825000,0 days 00:00:49.608000,0 days 00:00:29.448000,0 days 00:36:46.043000,0 days 00:37:35.651000,0 days 00:38:05.099000,317.0,205.0,214.0,277.0,False,SOFT,7.0,False,Audi,0 days 00:36:14.218000,2026-07-18 10:53:08.099,1,,,,False,True,FP3,33.2,20.5,58.9
0 days 00:39:55.222000,HUL,27,0 days 00:01:50.123000,8.0,2.0,,,0 days 00:00:31.728000,0 days 00:00:48.722000,0 days 00:00:29.673000,0 days 00:38:36.827000,0 days 00:39:25.549000,0 days 00:39:55.222000,301.0,203.0,213.0,301.0,False,SOFT,8.0,False,Audi,0 days 00:38:05.099000,2026-07-18 10:54:58.980,1,,,,False,True,FP3,33.1,20.5,57.8
0 days 00:41:48.049000,HUL,27,0 days 00:01:52.827000,9.0,2.0,,,0 days 00:00:31.647000,0 days 00:00:48.866000,0 days 00:00:32.314000,0 days 00:40:26.869000,0 days 00:41:15.735000,0 days 00:41:48.049000,303.0,205.0,214.0,303.0,False,SOFT,9.0,False,Audi,0 days 00:39:55.222000,2026-07-18 10:56:49.103,1,,,,False,True,FP3,34.2,20.4,59.1
0 days 00:43:38.699000,HUL,27,0 days 00:01:50.650000,10.0,2.0,,,0 days 00:00:32.118000,0 days 00:00:49.002000,0 days 00:00:29.530000,0 days 00:42:20.167000,0 days 00:43:09.169000,0 days 00:43:38.699000,321.0,203.0,214.0,276.0,False,SOFT,10.0,False,Audi,0 days 00:41:48.049000,2026-07-18 10:58:41.930,1,,,,False,True,FP3,35.2,20.6,58.5
0 days 00:45:33.401000,HUL,27,0 days 00:01:54.702000,11.0,2.0,,0 days 00:45:29.593000,0 days 00:00:31.522000,0 days 00:00:48.492000,0 days 00:00:34.688000,0 days 00:44:10.221000,0 days 00:44:58.713000,0 days 00:45:33.401000,305.0,202.0,,302.0,False,SOFT,11.0,False,Audi,0 days 00:43:38.699000,2026-07-18 11:00:32.580,1,,,,False,False,FP3,32.3,20.2,58.5
0 days 00:57:52.305000,HUL,27,,12.0,3.0,0 days 00:55:46.508000,,,0 days 00:01:02.142000,0 days 00:00:33.137000,,0 days 00:57:19.344000,0 days 00:57:52.451000,238.0,180.0,220.0,274.0,False,SOFT,1.0,True,Audi,0 days 00:45:33.401000,2026-07-18 11:02:27.282,1,,,,False,False,FP3,33.2,20.3,58.8
0 days 00:59:39.229000,HUL,27,0 days 00:01:46.924000,13.0,3.0,,,0 days 00:00:31.047000,0 days 00:00:47.346000,0 days 00:00:28.531000,0 days 00:58:23.352000,0 days 00:59:10.698000,0 days 00:59:39.229000,308.0,215.0,215.0,293.0,True,SOFT,2.0,True,Audi,0 days 00:57:52.305000,2026-07-18 11:14:46.186,1,,,,False,True,FP3,36.5,20.8,57.5
0 days 01:02:20.798000,HUL,27,,14.0,3.0,,0 days 01:02:16.923000,0 days 00:00:52.075000,0 days 00:01:10.290000,0 days 00:00:39.103000,0 days 01:00:31.564000,0 days 01:01:41.918000,0 days 01:02:20.798000,175.0,165.0,,170.0,False,SOFT,3.0,True,Audi,0 days 00:59:39.229000,2026-07-18 11:16:33.110,1,,,,False,False,FP3,36.9,20.7,57.2
0 days 01:04:59.743000,HUL,27,,15.0,4.0,0 days 01:02:43.079000,,0 days 00:00:53.699000,0 days 00:01:08.480000,0 days 00:00:36.767000,0 days 01:03:14.638000,0 days 01:04:23.168000,0 days 01:04:59.743000,178.0,149.0,217.0,272.0,False,SOFT,4.0,False,Audi,0 days 01:02:20.798000,2026-07-18 11:19:14.679,1,,,,False,False,FP3,34.5,20.6,58.1
0 days 01:06:47.566000,HUL,27,0 days 00:01:47.823000,16.0,4.0,,,0 days 00:00:31.235000,0 days 00:00:47.734000,0 days 00:00:28.854000,0 days 01:05:30.978000,0 days 01:06:18.712000,0 days 01:06:47.566000,303.0,212.0,208.0,293.0,False,SOFT,5.0,False,Audi,0 days 01:04:59.743000,2026-07-18 11:21:53.624,1,,,,False,True,FP3,34.2,20.8,56.7
0 days 01:09:09.689000,HUL,27,0 days 00:02:22.123000,17.0,4.0,,0 days 01:09:05.757000,0 days 00:00:36.796000,0 days 00:01:02.735000,0 days 00:00:42.592000,0 days 01:07:24.362000,0 days 01:08:27.097000,0 days 01:09:09.689000,235.0,157.0,,246.0,False,SOFT,6.0,False,Audi,0 days 01:06:47.566000,2026-07-18 11:23:41.447,1,,,,False,False,FP3,33.8,20.9,56.9
0 days 01:14:09.325000,HUL,27,,18.0,5.0,0 days 01:11:42.169000,,,0 days 00:00:55.490000,0 days 00:00:44.239000,,0 days 01:13:25.091000,0 days 01:14:09.325000,292.0,117.0,185.0,300.0,False,SOFT,7.0,False,Audi,0 days 01:09:09.689000,2026-07-18 11:26:03.570,12,,,,False,False,FP3,33.5,21.0,57.4
0 days 01:16:45.981000,HUL,27,,19.0,5.0,,,0 days 00:00:38.534000,0 days 00:01:08.733000,0 days 00:00:49.437000,0 days 01:14:47.978000,0 days 01:15:56.625000,0 days 01:16:45.981000,287.0,114.0,48.0,241.0,False,SOFT,8.0,False,Audi,0 days 01:14:09.325000,2026-07-18 11:31:03.206,2,,,,False,False,FP3,35.3,21.0,55.9
0 days 01:19:22.254000,HUL,27,,20.0,5.0,,0 days 01:19:18.308000,0 days 00:00:57.219000,0 days 00:00:57.313000,0 days 00:00:41.737000,0 days 01:17:43.378000,0 days 01:18:40.588000,0 days 01:19:22.254000,290.0,127.0,,300.0,False,SOFT,9.0,False,Audi,0 days 01:16:45.981000,2026-07-18 11:33:39.862,2,,,,False,False,FP3,33.5,21.0,55.2
0 days 00:22:05.060000,LAW,30,,1.0,1.0,0 days 00:19:56.243000,,,0 days 00:01:00.537000,0 days 00:00:33.414000,,0 days 00:21:31.846000,0 days 00:22:05.060000,263.0,128.0,221.0,235.0,False,SOFT,1.0,True,Racing Bulls,0 days 00:19:56.243000,2026-07-18 10:36:50.124,1,,,,False,False,FP3,33.9,19.6,61.1
0 days 00:23:52.846000,LAW,30,0 days 00:01:47.786000,2.0,1.0,,,0 days 00:00:31.107000,0 days 00:00:47.812000,0 days 00:00:28.867000,0 days 00:22:36.167000,0 days 00:23:23.979000,0 days 00:23:52.846000,301.0,215.0,211.0,307.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:22:05.060000,2026-07-18 10:38:58.941,1,,,,False,True,FP3,32.3,19.7,63.1
0 days 00:26:43.829000,LAW,30,,3.0,1.0,,,0 days 00:00:49.348000,0 days 00:01:26.042000,0 days 00:00:35.720000,0 days 00:24:42.370000,0 days 00:26:08.356000,0 days 00:26:44.034000,112.0,158.0,173.0,226.0,False,SOFT,3.0,True,Racing Bulls,0 days 00:23:52.846000,2026-07-18 10:40:46.727,1,,,,False,False,FP3,32.5,19.7,62.5
0 days 00:29:03.930000,LAW,30,0 days 00:02:20.101000,4.0,1.0,,,0 days 00:00:38.130000,0 days 00:01:06.098000,0 days 00:00:35.873000,0 days 00:27:21.959000,0 days 00:28:28.057000,0 days 00:29:03.930000,264.0,101.0,218.0,210.0,False,SOFT,4.0,True,Racing Bulls,0 days 00:26:43.829000,2026-07-18 10:43:37.710,1,,,,False,True,FP3,32.9,19.8,60.4
0 days 00:30:51.620000,LAW,30,0 days 00:01:47.690000,5.0,1.0,,,0 days 00:00:31.157000,0 days 00:00:47.707000,0 days 00:00:28.826000,0 days 00:29:35.087000,0 days 00:30:22.794000,0 days 00:30:51.620000,296.0,213.0,214.0,306.0,True,SOFT,5.0,True,Racing Bulls,0 days 00:29:03.930000,2026-07-18 10:45:57.811,1,,,,False,True,FP3,32.7,19.9,58.8
0 days 00:33:01.032000,LAW,30,0 days 00:02:09.412000,6.0,1.0,,0 days 00:32:57.219000,0 days 00:00:34.490000,0 days 00:00:53.536000,0 days 00:00:41.386000,0 days 00:31:26.110000,0 days 00:32:19.646000,0 days 00:33:01.032000,288.0,185.0,,271.0,False,SOFT,6.0,True,Racing Bulls,0 days 00:30:51.620000,2026-07-18 10:47:45.501,1,,,,False,False,FP3,33.0,20.0,59.4
0 days 00:38:19.805000,LAW,30,,7.0,2.0,0 days 00:36:09.022000,,,0 days 00:00:49.697000,0 days 00:00:29.653000,,0 days 00:37:50.280000,0 days 00:38:19.805000,301.0,208.0,214.0,296.0,False,SOFT,7.0,False,Racing Bulls,0 days 00:33:01.032000,2026-07-18 10:49:54.913,1,,,,False,False,FP3,33.0,20.1,61.0
0 days 00:40:08.872000,LAW,30,0 days 00:01:49.067000,8.0,2.0,,,0 days 00:00:31.249000,0 days 00:00:48.475000,0 days 00:00:29.343000,0 days 00:38:51.054000,0 days 00:39:39.529000,0 days 00:40:08.872000,305.0,210.0,214.0,305.0,False,SOFT,8.0,False,Racing Bulls,0 days 00:38:19.805000,2026-07-18 10:55:13.686,1,,,,False,True,FP3,33.8,20.5,58.3
0 days 00:41:58.736000,LAW,30,0 days 00:01:49.864000,9.0,2.0,,,0 days 00:00:31.179000,0 days 00:00:49.242000,0 days 00:00:29.443000,0 days 00:40:40.051000,0 days 00:41:29.293000,0 days 00:41:58.736000,310.0,209.0,213.0,306.0,False,SOFT,9.0,False,Racing Bulls,0 days 00:40:08.872000,2026-07-18 10:57:02.753,1,,,,False,True,FP3,34.2,20.4,59.1
0 days 00:43:48.945000,LAW,30,0 days 00:01:50.209000,10.0,2.0,,,0 days 00:00:31.174000,0 days 00:00:49.355000,0 days 00:00:29.680000,0 days 00:42:29.910000,0 days 00:43:19.265000,0 days 00:43:48.945000,317.0,208.0,213.0,292.0,False,SOFT,10.0,False,Racing Bulls,0 days 00:41:58.736000,2026-07-18 10:58:52.617,1,,,,False,True,FP3,35.2,20.6,58.5
0 days 00:45:38.777000,LAW,30,0 days 00:01:49.832000,11.0,2.0,,,0 days 00:00:31.292000,0 days 00:00:49.152000,0 days 00:00:29.388000,0 days 00:44:20.237000,0 days 00:45:09.389000,0 days 00:45:38.777000,309.0,206.0,212.0,305.0,False,SOFT,11.0,False,Racing Bulls,0 days 00:43:48.945000,2026-07-18 11:00:42.826,1,,,,False,True,FP3,32.3,20.2,58.5
0 days 00:47:29.519000,LAW,30,0 days 00:01:50.742000,12.0,2.0,,,0 days 00:00:31.494000,0 days 00:00:49.676000,0 days 00:00:29.572000,0 days 00:46:10.271000,0 days 00:46:59.947000,0 days 00:47:29.519000,304.0,193.0,208.0,305.0,False,SOFT,12.0,False,Racing Bulls,0 days 00:45:38.777000,2026-07-18 11:02:32.658,1,,,,False,True,FP3,33.2,20.3,58.8
